t_start,t_end,n_ids_present,mean_distance,cluster_count,triad_count_total,triad_count_sig,triad_S_sum,triad_S_mean,triad_S_sig_sum,TriadState,FragState
2605800.0,2607600.0,6,586520.6666268985,6,0,0,,,,0,1
2606400.0,2608200.0,6,586522.2929015384,6,0,0,,,,0,1
2607000.0,2608800.0,6,586530.2730291152,6,0,0,,,,0,1
2607600.0,2609400.0,6,586533.5011883609,6,0,0,,,,0,1
2608200.0,2610000.0,6,586527.3777866571,6,0,0,,,,0,1
2608800.0,2610600.0,6,586517.30442594,6,0,0,,,,0,1
2609400.0,2611200.0,6,586510.563597224,6,0,0,,,,0,1
2610000.0,2611800.0,6,586547.756884708,6,0,0,,,,0,1
2610600.0,2612400.0,6,586876.7723996093,6,0,0,,,,0,1
2611200.0,2613000.0,6,587308.7777773942,6,0,0,,,,0,1
2611800.0,2613600.0,6,587512.2413666117,6,0,0,,,,0,1
2612400.0,2614200.0,6,587092.0269363648,6,0,0,,,,0,1
2613000.0,2614800.0,6,585875.8701879353,6,0,0,,,,0,1
2613600.0,2615400.0,6,584361.565093335,6,0,0,,,,0,1
2614200.0,2616000.0,6,582762.0515181995,6,0,0,,,,0,1
2614800.0,2616600.0,6,581079.5557381288,6,0,0,,,,0,1
2615400.0,2617200.0,6,579518.7619299758,6,0,0,,,,0,1
2616000.0,2617800.0,6,578389.8344504085,6,0,0,,,,0,1
2616600.0,2618400.0,6,578381.683108437,6,0,0,,,,0,1
2617200.0,2619000.0,6,578918.9129617639,6,0,0,,,,0,1
2617800.0,2619600.0,6,579419.7087712758,6,0,0,,,,0,1
2618400.0,2620200.0,6,579489.2472783688,6,0,0,,,,0,1
2619000.0,2620800.0,6,579132.9200361103,6,0,0,,,,0,1
2619600.0,2621400.0,6,578554.8834477558,6,0,0,,,,0,1
2620200.0,2622000.0,6,578309.5704735279,6,0,0,,,,0,1
2620800.0,2622600.0,6,578414.7782146636,6,0,0,,,,0,1
2621400.0,2623200.0,6,578961.1967599137,6,0,0,,,,0,1
2622000.0,2623800.0,6,579829.6554090522,6,0,0,,,,0,1
2622600.0,2624400.0,6,580883.6007734363,6,0,0,,,,0,1
2623200.0,2625000.0,6,581957.9756182381,6,0,0,,,,0,1
2623800.0,2625600.0,6,582736.8783715165,6,0,0,,,,0,1
2624400.0,2626200.0,6,583653.9961351217,6,0,0,,,,0,1
2625000.0,2626800.0,6,584960.7886122913,6,0,0,,,,0,1
2625600.0,2627400.0,6,586534.0643091643,6,0,0,,,,0,1
2626200.0,2628000.0,6,588064.3996295248,6,0,0,,,,0,1
2626800.0,2628600.0,6,589345.7727007036,6,0,0,,,,0,1
2627400.0,2629200.0,6,590514.9090728039,6,0,0,,,,0,1
2628000.0,2629800.0,6,591840.8350236663,6,0,0,,,,0,1
2628600.0,2630400.0,6,593387.7524014194,6,0,0,,,,0,1
2629200.0,2631000.0,6,594846.4757504066,6,0,0,,,,0,1
2629800.0,2631600.0,6,596011.189038349,6,0,0,,,,0,1
2630400.0,2632200.0,6,596649.6031476853,6,0,0,,,,0,1
2631000.0,2632800.0,6,596934.0544850685,6,0,0,,,,0,1
2631600.0,2633400.0,6,596998.6076281179,6,0,0,,,,0,1
2632200.0,2634000.0,6,597078.8108507319,6,0,0,,,,0,1
2632800.0,2634600.0,6,597535.7959409715,6,0,0,,,,0,1
2633400.0,2635200.0,6,598257.6086875437,6,0,0,,,,0,1
2634000.0,2635800.0,6,598894.855682195,6,0,0,,,,0,1
2634600.0,2636400.0,6,599246.6746797268,6,0,0,,,,0,1
2635200.0,2637000.0,6,599264.528023435,6,0,0,,,,0,1
2635800.0,2637600.0,6,599328.1710869625,6,0,0,,,,0,1
2636400.0,2638200.0,6,599582.8574074866,6,0,0,,,,0,1
2637000.0,2638800.0,6,599974.9638227769,6,0,0,,,,0,1
2637600.0,2639400.0,6,600489.6351577864,6,0,0,,,,0,1
2638200.0,2640000.0,6,600808.6807188856,6,0,0,,,,0,1
2638800.0,2640600.0,6,601291.1785466677,6,0,0,,,,0,1
2639400.0,2641200.0,6,601713.789502977,6,0,0,,,,0,1
2640000.0,2641800.0,6,601903.0017021929,6,0,0,,,,0,1
2640600.0,2642400.0,6,601522.4101619846,6,0,0,,,,0,1
2641200.0,2643000.0,6,600685.801654974,6,0,0,,,,0,1
2641800.0,2643600.0,6,600218.2952437802,6,0,0,,,,0,1
2642400.0,2644200.0,6,600297.180983038,6,0,0,,,,0,1
2643000.0,2644800.0,6,600996.9728028742,6,0,0,,,,0,1
2643600.0,2645400.0,6,601566.1431844723,6,0,0,,,,0,1
2644200.0,2646000.0,6,601881.2921635722,6,0,0,,,,0,1
2644800.0,2646600.0,6,601918.7148471957,6,0,0,,,,0,1
2645400.0,2647200.0,6,601920.7380543557,6,0,0,,,,0,1
2646000.0,2647800.0,6,601909.448716197,6,0,0,,,,0,1
2646600.0,2648400.0,6,601898.2728939198,6,0,0,,,,0,1
2647200.0,2649000.0,6,601911.4745435133,6,0,0,,,,0,1
2647800.0,2649600.0,6,601922.3663095101,6,0,0,,,,0,1
2648400.0,2650200.0,6,601921.1028765185,6,0,0,,,,0,1
2649000.0,2650800.0,6,601900.502925799,6,0,0,,,,0,1
2649600.0,2651400.0,6,601861.6906397659,6,0,0,,,,0,1
2650200.0,2652000.0,6,601903.7701225964,6,0,0,,,,0,1
2650800.0,2652600.0,6,602158.8481038553,6,0,0,,,,0,1
2651400.0,2653200.0,6,602452.4281336102,6,0,0,,,,0,1
2652000.0,2653800.0,6,602699.3408521719,6,0,0,,,,0,1
2652600.0,2654400.0,6,602889.882270874,6,0,0,,,,0,1
2653200.0,2655000.0,6,603220.6882407062,6,0,0,,,,0,1
2653800.0,2655600.0,6,603547.0932689564,6,0,0,,,,0,1
2654400.0,2656200.0,6,603727.399050264,6,0,0,,,,0,1
2655000.0,2656800.0,6,603735.0729287084,6,0,0,,,,0,1
2655600.0,2657400.0,6,603735.2637731013,6,0,0,,,,0,1
2656200.0,2658000.0,6,603736.2109928359,6,0,0,,,,0,1
2656800.0,2658600.0,6,603737.7463322232,6,0,0,,,,0,1
2657400.0,2659200.0,6,603739.0555418793,6,0,0,,,,0,1
2658000.0,2659800.0,6,603740.3193093725,6,0,0,,,,0,1
2658600.0,2660400.0,6,603741.5476651795,6,0,0,,,,0,1
2659200.0,2661000.0,6,603742.7722147886,6,0,0,,,,0,1
2659800.0,2661600.0,6,603744.0115152744,6,0,0,,,,0,1
2660400.0,2662200.0,6,603745.2540980147,6,0,0,,,,0,1
2661000.0,2662800.0,6,603746.496779941,6,0,0,,,,0,1
2661600.0,2663400.0,6,603747.7395610476,6,0,0,,,,0,1
2662200.0,2664000.0,6,603748.982441329,6,0,0,,,,0,1
2662800.0,2664600.0,6,603750.22542078,6,0,0,,,,0,1
2663400.0,2665200.0,6,603751.4684993945,6,0,0,,,,0,1
2664000.0,2665800.0,6,603752.7116771672,6,0,0,,,,0,1
2664600.0,2666400.0,6,603753.9549540926,6,0,0,,,,0,1
2665200.0,2667000.0,6,603755.1983301648,6,0,0,,,,0,1
2665800.0,2667600.0,6,603756.4418053787,6,0,0,,,,0,1
2666400.0,2668200.0,6,603757.6853797282,6,0,0,,,,0,1
2667000.0,2668800.0,6,603758.9290532081,6,0,0,,,,0,1
2667600.0,2669400.0,6,603760.1728258128,6,0,0,,,,0,1
2668200.0,2670000.0,6,603761.4166975367,6,0,0,,,,0,1
2668800.0,2670600.0,6,603762.6606683739,6,0,0,,,,0,1
2669400.0,2671200.0,6,603763.9047383195,6,0,0,,,,0,1
2670000.0,2671800.0,6,603765.1489073673,6,0,0,,,,0,1
2670600.0,2672400.0,6,603766.3931755121,6,0,0,,,,0,1
2671200.0,2673000.0,6,603767.6375427478,6,0,0,,,,0,1
2671800.0,2673600.0,6,603768.8820090696,6,0,0,,,,0,1
2672400.0,2674200.0,6,603770.1265744715,6,0,0,,,,0,1
2673000.0,2674800.0,6,603771.3712389477,6,0,0,,,,0,1
2673600.0,2675400.0,6,603772.6160024931,6,0,0,,,,0,1
2674200.0,2676000.0,6,603773.860865102,6,0,0,,,,0,1
2674800.0,2676600.0,6,603775.1058267687,6,0,0,,,,0,1
2675400.0,2677200.0,6,603776.3508874875,6,0,0,,,,0,1
2676000.0,2677800.0,6,603777.5960472532,6,0,0,,,,0,1
2676600.0,2678400.0,6,603778.8413060602,6,0,0,,,,0,1
2677200.0,2679000.0,6,603780.2796333337,6,0,0,,,,0,1
2677800.0,2679600.0,6,603781.6862895925,6,0,0,,,,0,1
2678400.0,2680200.0,6,603782.6122384596,6,0,0,,,,0,1
2679000.0,2680800.0,6,603782.8431299576,6,0,0,,,,0,1
2679600.0,2681400.0,6,603782.8777497051,6,0,0,,,,0,1
2680200.0,2682000.0,6,603783.2960095922,6,0,0,,,,0,1
2680800.0,2682600.0,6,603783.7915464267,6,0,0,,,,0,1
2681400.0,2683200.0,6,603783.8563202186,6,0,0,,,,0,1
2682000.0,2683800.0,6,603783.5756114816,6,0,0,,,,0,1
2682600.0,2684400.0,6,603783.4880983545,6,0,0,,,,0,1
2683200.0,2685000.0,6,603783.450813696,6,0,0,,,,0,1
2683800.0,2685600.0,6,603783.4106922464,6,0,0,,,,0,1
2684400.0,2686200.0,6,603783.5716962607,6,0,0,,,,0,1
2685000.0,2686800.0,6,603783.7499949739,6,0,0,,,,0,1
2685600.0,2687400.0,6,603784.2054347211,6,0,0,,,,0,1
2686200.0,2688000.0,6,603784.820513411,6,0,0,,,,0,1
2686800.0,2688600.0,6,603782.593596771,6,0,0,,,,0,1
2687400.0,2689200.0,6,603752.1188978651,6,0,0,,,,0,1
2688000.0,2689800.0,6,603706.0241326913,6,0,0,,,,0,1
2688600.0,2690400.0,6,603660.8820424114,6,0,0,,,,0,1
2689200.0,2691000.0,6,603640.563547869,6,0,0,,,,0,1
2689800.0,2691600.0,6,603639.341919604,6,0,0,,,,0,1
2690400.0,2692200.0,6,603641.1910771541,6,0,0,,,,0,1
2691000.0,2692800.0,6,603646.5213522597,6,0,0,,,,0,1
2691600.0,2693400.0,6,603610.4644615275,6,0,0,,,,0,1
2692200.0,2694000.0,6,603345.595154584,6,0,0,,,,0,1
2692800.0,2694600.0,6,602766.4923282001,6,0,0,,,,0,1
2693400.0,2695200.0,6,602155.5227971774,6,0,0,,,,0,1
2694000.0,2695800.0,6,601784.8934604124,6,0,0,,,,0,1
2694600.0,2696400.0,6,601726.0085079694,6,0,0,,,,0,1
2695200.0,2697000.0,6,601751.398404825,6,0,0,,,,0,1
2695800.0,2697600.0,6,601775.8048689066,6,0,0,,,,0,1
2696400.0,2698200.0,6,601799.2519083315,6,0,0,,,,0,1
2697000.0,2698800.0,6,601817.5508438969,6,0,0,,,,0,1
2697600.0,2699400.0,6,601800.1563307189,6,0,0,,,,0,1
2698200.0,2700000.0,6,601659.2220465125,6,0,0,,,,0,1
2698800.0,2700600.0,6,601218.4637867633,6,0,0,,,,0,1
2699400.0,2701200.0,6,600181.8078878016,6,0,0,,,,0,1
2700000.0,2701800.0,6,598498.3980734029,6,0,0,,,,0,1
2700600.0,2702400.0,6,596284.917840846,6,0,0,,,,0,1
2701200.0,2703000.0,6,593904.1891361105,6,0,0,,,,0,1
2701800.0,2703600.0,6,591599.0865097725,6,0,0,,,,0,1
2702400.0,2704200.0,6,589510.0487511939,6,0,0,,,,0,1
2703000.0,2704800.0,6,587636.5920713417,6,0,0,,,,0,1
2703600.0,2705400.0,6,585923.8375516871,6,0,0,,,,0,1
2704200.0,2706000.0,6,584246.2413380085,6,0,0,,,,0,1
2704800.0,2706600.0,6,582444.6325714708,6,0,0,,,,0,1
2705400.0,2707200.0,6,580468.6801298062,6,0,0,,,,0,1
2706000.0,2707800.0,6,578322.7901596457,6,0,0,,,,0,1
2706600.0,2708400.0,6,575797.8240020851,6,0,0,,,,0,1
2707200.0,2709000.0,6,573228.3735698372,6,0,0,,,,0,1
2707800.0,2709600.0,6,570785.6818573704,6,0,0,,,,0,1
2708400.0,2710200.0,6,569261.0329852388,6,0,0,,,,0,1
2709000.0,2710800.0,6,568034.1633314954,6,0,0,,,,0,1
2709600.0,2711400.0,6,566956.1841679929,6,0,0,,,,0,1
2710200.0,2712000.0,6,566054.804913859,6,0,0,,,,0,1
2710800.0,2712600.0,6,565486.4994625743,6,0,0,,,,0,1
2711400.0,2713200.0,6,565159.6930171191,6,0,0,,,,0,1
2712000.0,2713800.0,6,564540.8492732624,6,0,0,,,,0,1
2712600.0,2714400.0,6,563749.5148001086,6,0,0,,,,0,1
2713200.0,2715000.0,6,562906.7362293414,6,0,0,,,,0,1
2713800.0,2715600.0,6,562160.4387007155,6,0,0,,,,0,1
2714400.0,2716200.0,6,561423.3585205203,6,0,0,,,,0,1
2715000.0,2716800.0,6,560401.8017130978,6,0,0,,,,0,1
2715600.0,2717400.0,6,559305.3563768613,6,0,0,,,,0,1
2716200.0,2718000.0,6,558124.7344253522,6,0,0,,,,0,1
2716800.0,2718600.0,6,556992.0317579715,6,0,0,,,,0,1
2717400.0,2719200.0,6,555856.4428735524,6,0,0,,,,0,1
2718000.0,2719800.0,6,554871.2711506267,6,0,0,,,,0,1
2718600.0,2720400.0,6,554193.3109027884,6,0,0,,,,0,1
2719200.0,2721000.0,6,553547.007056714,6,0,0,,,,0,1
2719800.0,2721600.0,6,552760.0068774187,6,0,0,,,,0,1
2720400.0,2722200.0,6,551810.8391681591,6,0,0,,,,0,1
2721000.0,2722800.0,6,551044.2215710026,6,0,0,,,,0,1
2721600.0,2723400.0,6,550484.2629917236,6,0,0,,,,0,1
2722200.0,2724000.0,6,550026.4626015171,6,0,0,,,,0,1
2722800.0,2724600.0,6,549738.2262826045,6,0,0,,,,0,1
2723400.0,2725200.0,6,549589.6301639059,6,0,0,,,,0,1
2724000.0,2725800.0,6,549417.6245537192,6,0,0,,,,0,1
2724600.0,2726400.0,6,549063.7668670638,6,0,0,,,,0,1
2725200.0,2727000.0,6,548515.8407834679,6,0,0,,,,0,1
2725800.0,2727600.0,6,547750.8626075571,6,0,0,,,,0,1
2726400.0,2728200.0,6,546825.3377461768,6,0,0,,,,0,1
2727000.0,2728800.0,6,545782.0595376391,6,0,0,,,,0,1
2727600.0,2729400.0,6,544916.4596672805,6,0,0,,,,0,1
2728200.0,2730000.0,6,544377.2438299397,6,0,0,,,,0,1
2728800.0,2730600.0,6,544192.1027720019,6,0,0,,,,0,1
2729400.0,2731200.0,6,544059.7318108918,6,0,0,,,,0,1
2730000.0,2731800.0,6,543748.6514772682,6,0,0,,,,0,1
2730600.0,2732400.0,6,543206.8313724244,6,0,0,,,,0,1
2731200.0,2733000.0,6,542708.5994232714,6,0,0,,,,0,1
2731800.0,2733600.0,6,542370.1625630347,6,0,0,,,,0,1
2732400.0,2734200.0,6,542159.715335579,6,0,0,,,,0,1
2733000.0,2734800.0,6,542104.2393607537,6,0,0,,,,0,1
2733600.0,2735400.0,6,542083.4014625371,6,0,0,,,,0,1
2734200.0,2736000.0,6,542132.2150318556,6,0,0,,,,0,1
2734800.0,2736600.0,6,542330.9925986194,6,0,0,,,,0,1
2735400.0,2737200.0,6,542591.1505396204,6,0,0,,,,0,1
2736000.0,2737800.0,6,542956.1244296114,6,0,0,,,,0,1
2736600.0,2738400.0,6,543367.9279206926,6,0,0,,,,0,1
2737200.0,2739000.0,6,543754.1762724082,6,0,0,,,,0,1
2737800.0,2739600.0,6,543993.868269875,6,0,0,,,,0,1
2738400.0,2740200.0,6,544006.9181467142,6,0,0,,,,0,1
2739000.0,2740800.0,6,544006.9671201427,6,0,0,,,,0,1
2739600.0,2741400.0,6,544006.8571972088,6,0,0,,,,0,1
2740200.0,2742000.0,6,544006.3578629097,6,0,0,,,,0,1
2740800.0,2742600.0,6,544005.7988828819,6,0,0,,,,0,1
2741400.0,2743200.0,6,544005.6656729677,6,0,0,,,,0,1
2742000.0,2743800.0,6,544005.7647208356,6,0,0,,,,0,1
2742600.0,2744400.0,6,544005.6555624807,6,0,0,,,,0,1
2743200.0,2745000.0,6,544005.7025656862,6,0,0,,,,0,1
2743800.0,2745600.0,6,544005.7966104082,6,0,0,,,,0,1
2744400.0,2746200.0,6,544005.652125599,6,0,0,,,,0,1
2745000.0,2746800.0,6,544005.3092018677,6,0,0,,,,0,1
2745600.0,2747400.0,6,544004.9401956293,6,0,0,,,,0,1
2746200.0,2748000.0,6,544004.5887502792,6,0,0,,,,0,1
2746800.0,2748600.0,6,544004.2412546023,6,0,0,,,,0,1
2747400.0,2749200.0,6,544003.8937601886,6,0,0,,,,0,1
2748000.0,2749800.0,6,544003.5462670377,6,0,0,,,,0,1
2748600.0,2750400.0,6,544003.1987751503,6,0,0,,,,0,1
2749200.0,2751000.0,6,544002.851284526,6,0,0,,,,0,1
2749800.0,2751600.0,6,544002.5037951652,6,0,0,,,,0,1
2750400.0,2752200.0,6,544002.1563070681,6,0,0,,,,0,1
2751000.0,2752800.0,6,544001.8088202344,6,0,0,,,,0,1
2751600.0,2753400.0,6,544001.4613346643,6,0,0,,,,0,1
2752200.0,2754000.0,6,544001.1138503582,6,0,0,,,,0,1
2752800.0,2754600.0,6,544000.7663673158,6,0,0,,,,0,1
2753400.0,2755200.0,6,544000.4188855373,6,0,0,,,,0,1
2754000.0,2755800.0,6,544000.0714050229,6,0,0,,,,0,1
2754600.0,2756400.0,6,543999.7239257727,6,0,0,,,,0,1
2755200.0,2757000.0,6,543999.3764477867,6,0,0,,,,0,1
2755800.0,2757600.0,6,543999.0289710651,6,0,0,,,,0,1
2756400.0,2758200.0,6,543998.6814956077,6,0,0,,,,0,1
2757000.0,2758800.0,6,543998.3340214151,6,0,0,,,,0,1
2757600.0,2759400.0,6,543997.986548487,6,0,0,,,,0,1
2758200.0,2760000.0,6,543997.6390768236,6,0,0,,,,0,1
2758800.0,2760600.0,6,543997.291606425,6,0,0,,,,0,1
2759400.0,2761200.0,6,543996.9441372912,6,0,0,,,,0,1
2760000.0,2761800.0,6,543996.5966694225,6,0,0,,,,0,1
2760600.0,2762400.0,6,543996.2492028188,6,0,0,,,,0,1
2761200.0,2763000.0,6,543995.9017374803,6,0,0,,,,0,1
2761800.0,2763600.0,6,543995.5542734071,6,0,0,,,,0,1
2762400.0,2764200.0,6,543995.2068105992,6,0,0,,,,0,1
2763000.0,2764800.0,6,543994.8593490567,6,0,0,,,,0,1
2763600.0,2765400.0,6,543994.2855109121,6,0,0,,,,0,1
2764200.0,2766000.0,6,543994.0796805706,6,0,0,,,,0,1
2764800.0,2766600.0,6,543994.1507668714,6,0,0,,,,0,1
2765400.0,2767200.0,6,543994.7622460857,6,0,0,,,,0,1
2766000.0,2767800.0,6,543995.2223730785,6,0,0,,,,0,1
2766600.0,2768400.0,6,543995.1935810806,6,0,0,,,,0,1
2767200.0,2769000.0,6,543994.8534005439,6,0,0,,,,0,1
2767800.0,2769600.0,6,543994.73250109,6,0,0,,,,0,1
2768400.0,2770200.0,6,543995.0812592976,6,0,0,,,,0,1
2769000.0,2770800.0,6,543995.6143379014,6,0,0,,,,0,1
2769600.0,2771400.0,6,543995.636422632,6,0,0,,,,0,1
2770200.0,2772000.0,6,543994.802378517,6,0,0,,,,0,1
2770800.0,2772600.0,6,543994.2894304267,6,0,0,,,,0,1
2771400.0,2773200.0,6,543994.5789569536,6,0,0,,,,0,1
2772000.0,2773800.0,6,543995.6878568217,6,0,0,,,,0,1
2772600.0,2774400.0,6,543996.7239119575,6,0,0,,,,0,1
2773200.0,2775000.0,6,543996.8002798915,6,0,0,,,,0,1
2773800.0,2775600.0,6,543997.7074928,6,0,0,,,,0,1
2774400.0,2776200.0,6,543972.8611505968,6,0,0,,,,0,1
2775000.0,2776800.0,6,543910.7009348304,6,0,0,,,,0,1
2775600.0,2777400.0,6,543831.2368787014,6,0,0,,,,0,1
2776200.0,2778000.0,6,543765.1238175223,6,0,0,,,,0,1
2776800.0,2778600.0,6,543714.0816995972,6,0,0,,,,0,1
2777400.0,2779200.0,6,543669.2858753817,6,0,0,,,,0,1
2778000.0,2779800.0,6,543603.7677554296,6,0,0,,,,0,1
2778600.0,2780400.0,6,543539.4939880087,6,0,0,,,,0,1
2779200.0,2781000.0,6,543443.2047561663,6,0,0,,,,0,1
2779800.0,2781600.0,6,543278.9315133455,6,0,0,,,,0,1
2780400.0,2782200.0,6,543121.1719584152,6,0,0,,,,0,1
2781000.0,2782800.0,6,542996.6709147383,6,0,0,,,,0,1
2781600.0,2783400.0,6,542958.2839895124,6,0,0,,,,0,1
2782200.0,2784000.0,6,542936.8640813289,6,0,0,,,,0,1
2782800.0,2784600.0,6,542925.5933226184,6,0,0,,,,0,1
2783400.0,2785200.0,6,542921.7259512307,6,0,0,,,,0,1
2784000.0,2785800.0,6,542932.3551884136,6,0,0,,,,0,1
2784600.0,2786400.0,6,542948.8204432689,6,0,0,,,,0,1
2785200.0,2787000.0,6,542934.4403339712,6,0,0,,,,0,1
2785800.0,2787600.0,6,542756.9572418255,6,0,0,,,,0,1
2786400.0,2788200.0,6,542399.0585837313,6,0,0,,,,0,1
2787000.0,2788800.0,6,541835.6795030838,6,0,0,,,,0,1
2787600.0,2789400.0,6,541202.2462314825,6,0,0,,,,0,1
2788200.0,2790000.0,6,540487.301054442,6,0,0,,,,0,1
2788800.0,2790600.0,6,539892.5097816183,6,0,0,,,,0,1
2789400.0,2791200.0,6,539445.5334735389,6,0,0,,,,0,1
2790000.0,2791800.0,6,539051.9285833685,6,0,0,,,,0,1
2790600.0,2792400.0,6,538466.3097912956,6,0,0,,,,0,1
2791200.0,2793000.0,6,537742.8901729839,5,0,0,,,,0,1
2791800.0,2793600.0,6,537478.4800004066,5,0,0,,,,0,1
2792400.0,2794200.0,6,537636.7390729359,5,0,0,,,,0,1
2793000.0,2794800.0,6,538134.5549215843,6,0,0,,,,0,1
2793600.0,2795400.0,6,538412.3112449727,6,0,0,,,,0,1
2794200.0,2796000.0,6,538474.7297566023,6,0,0,,,,0,1
2794800.0,2796600.0,6,538616.8922183713,6,0,0,,,,0,1
2795400.0,2797200.0,6,538762.8535810293,6,0,0,,,,0,1
2796000.0,2797800.0,6,539151.2106672517,6,0,0,,,,0,1
2796600.0,2798400.0,6,539862.8607256771,6,0,0,,,,0,1
2797200.0,2799000.0,6,541137.1315376353,6,0,0,,,,0,1
2797800.0,2799600.0,6,542801.9185622263,6,0,0,,,,0,1
2798400.0,2800200.0,6,544360.1775249033,6,0,0,,,,0,1
2799000.0,2800800.0,6,545694.3421477745,6,0,0,,,,0,1
2799600.0,2801400.0,6,546738.9673160171,6,0,0,,,,0,1
2800200.0,2802000.0,6,547611.527699433,6,0,0,,,,0,1
2800800.0,2802600.0,6,548449.4691688721,6,0,0,,,,0,1
2801400.0,2803200.0,6,549365.0503658301,6,0,0,,,,0,1
2802000.0,2803800.0,6,550533.612286909,6,0,0,,,,0,1
2802600.0,2804400.0,6,551663.0147406298,6,0,0,,,,0,1
2803200.0,2805000.0,6,552701.3345628387,6,0,0,,,,0,1
2803800.0,2805600.0,6,553673.7255234834,6,0,0,,,,0,1
2804400.0,2806200.0,6,554604.8636329413,6,0,0,,,,0,1
2805000.0,2806800.0,6,555514.0834402036,6,0,0,,,,0,1
2805600.0,2807400.0,6,556330.3124784178,6,0,0,,,,0,1
2806200.0,2808000.0,6,557405.3114499099,6,0,0,,,,0,1
2806800.0,2808600.0,6,558619.3960323307,6,0,0,,,,0,1
2807400.0,2809200.0,6,559878.6924046123,6,0,0,,,,0,1
2808000.0,2809800.0,6,561011.3961977189,6,0,0,,,,0,1
2808600.0,2810400.0,6,562080.3407319573,6,0,0,,,,0,1
2809200.0,2811000.0,6,563058.9129568278,6,0,0,,,,0,1
2809800.0,2811600.0,6,564241.9004686086,6,0,0,,,,0,1
2810400.0,2812200.0,6,565824.9879902691,6,0,0,,,,0,1
2811000.0,2812800.0,6,567432.5971831356,6,0,0,,,,0,1
2811600.0,2813400.0,6,568919.4198773437,6,0,0,,,,0,1
2812200.0,2814000.0,6,570219.1999369666,6,0,0,,,,0,1
2812800.0,2814600.0,6,571527.5182275972,6,0,0,,,,0,1
2813400.0,2815200.0,6,572666.015882135,6,0,0,,,,0,1
2814000.0,2815800.0,6,573681.3307227015,6,0,0,,,,0,1
2814600.0,2816400.0,6,574457.0240462805,6,0,0,,,,0,1
2815200.0,2817000.0,6,575031.0231676908,6,0,0,,,,0,1
2815800.0,2817600.0,6,575514.9031020441,6,0,0,,,,0,1
2816400.0,2818200.0,6,576329.7238074762,6,0,0,,,,0,1
2817000.0,2818800.0,6,577278.9009528713,6,0,0,,,,0,1
2817600.0,2819400.0,6,578458.0724400055,6,0,0,,,,0,1
2818200.0,2820000.0,6,579841.5078409516,6,0,0,,,,0,1
2818800.0,2820600.0,6,581269.477529508,6,0,0,,,,0,1
2819400.0,2821200.0,6,582710.7283130422,6,0,0,,,,0,1
2820000.0,2821800.0,6,583655.3795315142,6,0,0,,,,0,1
2820600.0,2822400.0,6,584249.3743945061,6,0,0,,,,0,1
2821200.0,2823000.0,6,584376.3523671774,6,0,0,,,,0,1
2821800.0,2823600.0,6,584390.890657496,6,0,0,,,,0,1
2822400.0,2824200.0,6,584253.5675656878,6,0,0,,,,0,1
2823000.0,2824800.0,6,584073.9043574284,6,0,0,,,,0,1
2823600.0,2825400.0,6,583937.8578289717,6,0,0,,,,0,1
2824200.0,2826000.0,6,583957.5145867252,6,0,0,,,,0,1
2824800.0,2826600.0,6,584034.0922721162,6,0,0,,,,0,1
2825400.0,2827200.0,6,584313.982535709,6,0,0,,,,0,1
2826000.0,2827800.0,6,584657.9716673442,6,0,0,,,,0,1
2826600.0,2828400.0,6,584950.5997751361,6,0,0,,,,0,1
2827200.0,2829000.0,6,585010.3843144964,6,0,0,,,,0,1
2827800.0,2829600.0,6,585009.5906934144,6,0,0,,,,0,1
2828400.0,2830200.0,6,585009.106421488,6,0,0,,,,0,1
2829000.0,2830800.0,6,585009.7172376814,6,0,0,,,,0,1
2829600.0,2831400.0,6,585010.1564002972,6,0,0,,,,0,1
2830200.0,2832000.0,6,585010.6534163574,6,0,0,,,,0,1
2830800.0,2832600.0,6,585010.9887439255,6,0,0,,,,0,1
2831400.0,2833200.0,6,585011.1750126422,6,0,0,,,,0,1
2832000.0,2833800.0,6,585011.3326785007,6,0,0,,,,0,1
2832600.0,2834400.0,6,585011.477725594,6,0,0,,,,0,1
2833200.0,2835000.0,6,585011.6204785861,6,0,0,,,,0,1
2833800.0,2835600.0,6,585011.7632316106,6,0,0,,,,0,1
2834400.0,2836200.0,6,585011.905984668,6,0,0,,,,0,1
2835000.0,2836800.0,6,585012.0487377577,6,0,0,,,,0,1
2835600.0,2837400.0,6,585012.1914908799,6,0,0,,,,0,1
2836200.0,2838000.0,6,585012.3342440347,6,0,0,,,,0,1
2836800.0,2838600.0,6,585012.4769972217,6,0,0,,,,0,1
2837400.0,2839200.0,6,585012.6197504416,6,0,0,,,,0,1
2838000.0,2839800.0,6,585012.7625036939,6,0,0,,,,0,1
2838600.0,2840400.0,6,585012.9052569787,6,0,0,,,,0,1
2839200.0,2841000.0,6,585013.0480102958,6,0,0,,,,0,1
2839800.0,2841600.0,6,585013.1907636456,6,0,0,,,,0,1
2840400.0,2842200.0,6,585013.333517028,6,0,0,,,,0,1
2841000.0,2842800.0,6,585013.4762704427,6,0,0,,,,0,1
2841600.0,2843400.0,6,585013.6190238899,6,0,0,,,,0,1
2842200.0,2844000.0,6,585013.7617773697,6,0,0,,,,0,1
2842800.0,2844600.0,6,585013.9045308821,6,0,0,,,,0,1
2843400.0,2845200.0,6,585014.0472844267,6,0,0,,,,0,1
2844000.0,2845800.0,6,585014.1900380042,6,0,0,,,,0,1
2844600.0,2846400.0,6,585014.3327916141,6,0,0,,,,0,1
